ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real
0x9f66 ,19.0,1.0,1.5,0.5959130324773243,0.37815669040587135,0.006143450575790931,0.019235292240545515,0.0003928041417392612,0.0,0.00015873015873015873,0.0,0.0,HYDRES01DEL01 ,23,4.8,2022-03-23,2022-03-23 23:35:00,2022-03-23 23:45:00,Sandstorms,Low ,Snack ,scooter ,0.0,No ,Urban ,19.0,0,hyderabad,hyderabad_Urban ,23.318385650224215,10.757554773158072,1,1,10.0,Gokul Chat,17.3850818,78.48593360000001,17.382679495079636,78.38473282396497
0x7f6d ,37.0,3.0,3.5,0.0,0.0001020408163265306,0.012830077370001148,0.030951423203247792,0.6458126063628226,0.2924034873802735,0.010534971323550682,0.007174917353302059,0.00019047619047619048,MYSRES08DEL03 ,35,4.4,2022-03-03,2022-03-03 18:40:00,2022-03-03 18:55:00,Sandstorms,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,37.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,9.327055824816654,0,0,15.0,Shavai mysore,12.2649402,76.621179,12.30001466532546,76.69914421807502
0x4d93 ,30.0,2.5,3.0,0.0012602628546138574,0.0022007167199235914,0.3795240441370258,0.38044479829193556,0.23635136971860946,0.00021880827789160103,0.0,0.0,0.0,HYDRES02DEL01 ,23,4.7,2022-03-21,2022-03-21 11:40:00,2022-03-21 11:45:00,Cloudy,High ,Drinks ,scooter ,1.0,No ,Metropolitian ,30.0,1,hyderabad,hyderabad_Metropolitian ,27.338254450716455,1.5369061340343029,0,1,5.0,Lake District Bar & Kitchen,17.4223501,78.4651959,17.419430550751226,78.4510535661814
0x7bf5 ,31.0,3.0,3.0,0.0,0.0,0.0012899969810124224,0.00455892595755619,0.45665753405135273,0.2931631917239477,0.24433035128613112,0.0,0.0,RANCHIRES19DEL02 ,22,4.8,2022-03-04,2022-03-04 19:25:00,2022-03-04 19:35:00,Cloudy,Jam ,Snack ,scooter ,1.0,No ,Metropolitian ,31.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,12.075147204184725,1,1,10.0,Snacks Street,23.3605369,85.3268531,23.268754967379078,85.26312544091125
0x8904 ,13.0,1.5,1.0,0.4508102992527957,0.538820300586903,0.006126624816567993,0.0034030310983282075,0.0008397442454052431,0.0,0.0,0.0,0.0,SURRES07DEL02 ,28,4.8,2022-03-19,2022-03-19 22:20:00,2022-03-19 22:35:00,Fog,Low ,Meal ,scooter ,0.0,No ,Metropolitian ,13.0,1,surat,surat_Metropolitian ,27.114797031863816,7.60136893811491,0,1,15.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.217103134282993,72.85963984129062
0xa39d ,40.0,3.0,4.0,0.0,0.0,0.0,1.0204081632653061e-05,0.4323960454408778,0.29721913051386595,0.2699073477630819,0.00023363610027095653,0.00023363610027095653,RANCHIRES010DEL01 ,36,3.5,2022-03-12,2022-03-12 21:45:00,2022-03-12 22:00:00,Windy,Jam ,Meal ,motorcycle ,1.0,No ,Metropolitian ,40.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,16.601240146481178,1,1,15.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.4819033132103,85.44626698248409
0xa8e8 ,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9697454926026357,0.030152466581038016,0.0001020408163265306,0.0,0.0,PUNERES20DEL02 ,23,4.0,2022-03-13,2022-03-13 11:55:00,2022-03-13 12:10:00,Fog,High ,Buffet ,scooter ,2.0,No ,Metropolitian ,32.0,1,pune,pune_Metropolitian ,27.299866131191433,3.0640094555094217,0,1,15.0,Made fire Nation,18.5164213,73.84247119999999,18.496058871857425,73.86212730094098
0xd04 ,41.0,4.0,4.0,0.0,0.0,0.0,0.0005276023360604501,0.004523463319968121,0.32392579055346,0.5377328809349557,0.13154929012717761,0.001740972728377065,COIMBRES19DEL02 ,35,4.6,2022-03-29,2022-03-29 20:40:00,2022-03-29 20:50:00,Fog,Jam ,Snack ,motorcycle ,0.0,No ,Metropolitian ,41.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,20.25305420828035,1,1,10.0,A . Balamurali Snacks,11.022916,76.97890389999999,10.973038256010996,77.15721290535517
0xcd3e ,21.0,2.0,2.0,0.20016225650618252,0.326795026272681,0.36497478507036557,0.10097217071492663,0.007095761435843872,0.0,0.0,0.0,0.0,KNPRES01DEL01 ,25,4.6,2022-02-14,2022-02-14 19:25:00,2022-02-14 19:40:00,Sunny,Jam ,Drinks ,scooter ,1.0,No ,Metropolitian ,21.0,1,kanpur,kanpur_Metropolitian ,27.486486486486488,16.411877482424305,1,1,15.0,Aviary Cocktail Nest Kanpur,26.4643952,80.30362939999999,26.591077883760953,80.21829049391948
0x3e4d ,39.0,2.5,3.5,0.00021136517521729752,0.024800077203359642,0.04274688825931105,0.3818470468389486,0.3342049052172946,0.21507633131625678,0.0006034901195399441,0.00036820968740218507,0.00014168618266978923,CHENRES16DEL02 ,25,4.9,2022-03-20,2022-03-20 20:15:00,2022-03-20 20:20:00,Windy,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,39.0,1,chennai,chennai_Metropolitian ,27.45638766519824,12.4179077297463,1,0,5.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.116219196299394,80.15244256802704
0x200a ,13.0,1.5,1.0,0.3771234642278598,0.40576245343427364,0.08337950557961783,0.11270893191676025,0.020936185080976336,7.623224728487886e-05,1.3227513227513226e-05,0.0,0.0,MYSRES010DEL02 ,26,4.9,2022-03-10,2022-03-10 22:55:00,2022-03-10 23:05:00,Windy,Low ,Drinks ,motorcycle ,1.0,No ,Urban ,13.0,1,mysuru,mysuru_Urban ,21.95176848874598,20.206420943723728,1,1,10.0,The Old House,12.2995764,76.6424693,12.160723597194506,76.5218140497045
0x7f5a ,28.0,2.5,2.5,0.0,0.0020529990878575296,0.488935356138755,0.499901114508879,0.007696662995371281,0.000889918001873546,0.0005239492672633744,0.0,0.0,MUMRES04DEL03 ,33,4.7,2022-03-04,2022-03-04 00:00:00,2022-03-04 00:05:00,Sandstorms,Low ,Snack ,motorcycle ,1.0,No ,Urban ,28.0,0,mumbai,mumbai_Urban ,22.85985401459854,13.760880474936114,1,0,5.0,Mumbai Snacks,19.0923621,72.85724920000001,19.216675991119665,72.8577172305923
0xd0b6 ,33.0,4.0,3.0,0.0,0.0,0.0,0.0,0.3227021857203711,0.2947088949807174,0.3793408017105671,0.003248117588343152,0.0,AGRRES05DEL02 ,20,4.0,2022-02-12,2022-02-12 19:15:00,2022-02-12 19:25:00,Fog,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,33.0,1,agra,agra_Metropolitian ,27.81637717121588,11.90305216689285,1,1,10.0,The Salt Cafe,27.1574882,78.0497323,27.264579928398227,78.0403232165719
0x9b07 ,38.0,3.0,3.5,0.0,0.0,0.0015080741969902278,0.004636031222051286,0.4539953083276508,0.29625346995768265,0.24360711629562554,0.0,0.0,MUMRES06DEL02 ,28,4.6,2022-03-12,2022-03-12 21:25:00,2022-03-12 21:30:00,Cloudy,Jam ,Meal ,scooter ,1.0,No ,Metropolitian ,38.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,19.887012835826877,1,1,5.0,Mumbai Meals,-29.8350836,30.9880832,-29.989056044447874,30.882392157359565
0x6231 ,20.0,2.0,2.0,0.0,0.0054715942152967,0.5302239891572703,0.43668077096119123,0.01333562285074417,0.006477041923221803,0.004768093281814523,0.002544460390564441,0.0004984272198962568,BANGRES17DEL01 ,39,4.7,2022-03-27,2022-03-27 22:20:00,2022-03-27 22:35:00,Stormy,Low ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,20.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,10.867426834480481,1,0,15.0,Buff Buffet Buff,12.933478,77.615213,12.835245954126897,77.61555665361014
0x77fd ,28.0,2.5,2.5,0.0,0.0019461703759842987,0.007008698394350726,0.7345371155635322,0.24854972494147265,0.007958290724659072,0.0,0.0,0.0,JAPRES07DEL03 ,31,4.7,2022-03-28,2022-03-28 17:45:00,2022-03-28 17:55:00,Cloudy,Medium ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,28.0,1,jaipur,jaipur_Metropolitian ,27.549778315195486,8.942954308598226,0,0,10.0,"TGIB: The Grand Indian Buffet ( Pure Veg Buffet Restaurant), Vaishali Nagar Jaipur",26.9117982,75.7491156,26.90828597832241,75.83905968538431
0x835a ,29.0,2.5,2.5,0.002593558878768908,0.19420561404133052,0.22839452077246486,0.2437420949335828,0.22607023166163304,0.09432749744499838,0.006761529999333651,0.0013074334652721246,0.0025975188026158428,COIMBRES03DEL02 ,21,4.6,2022-03-13,2022-03-13 20:15:00,2022-03-13 20:25:00,Windy,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,29.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,7.790122649763986,0,0,10.0,Welcomcafe Kovai,10.9963376,76.97384339999999,11.065866790277008,76.98518133521591
0x89e5 ,32.0,2.5,3.0,9.102866374160046e-06,0.00020721722432985574,0.009612116175499612,0.47969213362642626,0.2997325216497137,0.21068479665641482,3.7267080745341614e-05,2.484472049689441e-05,0.0,MUMRES14DEL02 ,39,4.9,2022-03-17,2022-03-17 11:55:00,2022-03-17 12:10:00,Fog,High ,Snack ,scooter ,1.0,No ,Metropolitian ,32.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,3.058924545938562,0,1,15.0,Mumbai Snacks,19.0923621,72.85724920000001,19.077139567591317,72.88150815303074
0xb04e ,26.0,2.5,2.5,0.0,0.0022513873132716873,0.3802819968230475,0.6137960090113184,0.003046834634605639,0.0006087346237722178,1.5037593984962406e-05,0.0,0.0,HYDRES19DEL01 ,25,5.0,2022-03-03,2022-03-03 11:15:00,2022-03-03 11:30:00,Cloudy,High ,Snack ,motorcycle ,1.0,No ,Urban ,26.0,1,hyderabad,hyderabad_Urban ,23.318385650224215,1.5367187556842812,0,0,15.0,Gokul Chat,17.3850818,78.48593360000001,17.374208348511576,78.47694056326239
0xdc58 ,27.0,2.5,2.5,4.888189869494398e-06,0.003395986808985752,0.013578313515992509,0.8215053184616546,0.15349891254602846,0.006460346003459922,0.0014599262878148785,4.8154093097913324e-05,4.8154093097913324e-05,KOLRES09DEL02 ,32,4.8,2022-02-12,2022-02-12 20:50:00,2022-02-12 21:05:00,Stormy,Jam ,Drinks ,scooter ,1.0,No ,Metropolitian ,27.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,12.108706523152946,1,1,15.0,Aerosky Bar & Kitchen,22.6324721,88.4344419,22.712134224561712,88.51515194001635
0xcc16 ,40.0,4.0,4.0,0.0,0.0,1.180637544273908e-05,0.0004409314230742802,0.0035437463204962285,0.13432424766348672,0.6778720213162875,0.1813730065384009,0.0024342403628117917,LUDHRES06DEL03 ,36,4.6,2022-02-18,2022-02-18 17:15:00,2022-02-18 17:30:00,Cloudy,Medium ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,40.0,1,ludhiana,ludhiana_Metropolitian ,27.25,20.50674159208123,1,0,15.0,The Wild Fire,30.895775,75.8213128,30.800484995610997,76.00505656105757
0x61f8 ,23.0,2.0,2.0,0.01954231436239777,0.4631898121483275,0.49215672540106636,0.016153531210957268,0.008957616877252227,0.0,0.0,0.0,0.0,BANGRES010DEL02 ,33,4.6,2022-03-19,2022-03-19 18:30:00,2022-03-19 18:35:00,Sunny,Medium ,Snack ,scooter ,1.0,No ,Urban ,23.0,1,bengaluru,bengaluru_Urban ,22.692307692307693,7.763196932715946,0,1,5.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,12.923590789799103,77.51928105603712
0x1f10 ,29.0,2.5,2.5,2.7500274421604087e-05,0.002184154432387528,0.01226483979144511,0.6294074850154443,0.3524720636323739,0.0036439568539284547,0.0,0.0,0.0,BANGRES01DEL01 ,33,4.6,2022-03-28,2022-03-28 15:55:00,2022-03-28 16:00:00,Stormy,Medium ,Meal ,motorcycle ,1.0,No ,Metropolitian ,29.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,6.2106184931214035,0,1,5.0,Central Tiffin Room,12.9980282,77.5695557,12.96663087415579,77.52210117608178
0x4d1d ,27.0,1.5,2.5,0.028696154242808136,0.49330930975087356,0.2650399433596133,0.21270846699074122,0.0002080304178680713,3.80952380952381e-05,0.0,0.0,0.0,BANGRES16DEL02 ,29,4.8,2022-03-25,2022-03-25 19:20:00,2022-03-25 19:35:00,Stormy,Jam ,Meal ,scooter ,0.0,No ,Urban ,27.0,1,bengaluru,bengaluru_Urban ,22.692307692307693,12.418408999826822,1,1,15.0,Central Tiffin Room,12.9980282,77.5695557,13.001184884961013,77.45512968610593
0x6f71 ,18.0,1.0,1.5,0.6198193676411091,0.3277637438026759,0.018810132094437416,0.033568664814410384,3.809164736649969e-05,0.0,0.0,0.0,0.0,PUNERES03DEL01 ,20,4.7,2022-04-01,2022-04-01 16:55:00,2022-04-01 17:10:00,Cloudy,Medium ,Drinks ,electric_scooter ,0.0,No ,Urban ,18.0,0,pune,pune_Urban ,23.166666666666668,6.128501214162246,0,1,15.0,Toit Pune,18.5538505,73.9052687,18.572288153170994,73.85052716959949
0x57ab ,25.0,2.0,2.5,0.006307735672421774,0.01752109009519802,0.49196893576298134,0.48419831920622014,3.919263178522437e-06,0.0,0.0,0.0,0.0,INDORES18DEL03 ,27,4.6,2022-04-03,2022-04-03 17:55:00,2022-04-03 18:10:00,Stormy,Medium ,Snack ,scooter ,1.0,No ,Metropolitian ,25.0,1,indore,indore_Metropolitian ,27.04366812227074,9.074486316335918,0,1,15.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.676873360232907,75.9570733570549
0x90bf ,30.0,2.5,3.0,0.0,0.0,0.0022430973506433792,0.9096971808849582,0.06168888513124749,0.017989139871239478,0.007854377311461434,0.0005273194504488035,0.0,SURRES09DEL03 ,30,5.0,2022-03-06,2022-03-06 22:50:00,2022-03-06 23:00:00,Cloudy,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,30.0,1,surat,surat_Metropolitian ,27.114797031863816,13.681378564007167,1,1,10.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.10729110025805,72.71393927779093
0x8f2b ,33.0,3.5,3.0,0.0,0.0,0.0,0.0,0.44034303975640926,0.5306546462106273,0.028509777848546827,0.0004925361844169277,0.0,SURRES14DEL02 ,38,3.8,2022-03-04,2022-03-04 17:35:00,2022-03-04 17:40:00,Stormy,Medium ,Snack ,electric_scooter ,1.0,No ,Urban ,33.0,1,surat,surat_Urban ,23.008595988538683,12.162115936702182,1,1,5.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.273102470140934,72.88788218545416
0x3523 ,10.0,1.0,1.0,0.395463570334957,0.24955141632225003,0.23551131517947105,0.11635649312158201,0.003044530616273444,7.26744254671215e-05,0.0,0.0,0.0,SURRES17DEL01 ,28,4.9,2022-03-15,2022-03-15 11:15:00,2022-03-15 11:25:00,Sandstorms,High ,Meal ,scooter ,0.0,No ,Urban ,10.0,1,surat,surat_Urban ,23.008595988538683,1.5204709334108633,0,1,10.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.198993713949697,72.79920674988712
0x49bd ,41.0,3.0,4.0,0.0,0.0,0.011386344155126776,0.03812688024934058,0.45035620070775906,0.2056761800860456,0.19102425048485444,0.10305304310696192,0.000377101209910772,SURRES06DEL02 ,35,4.8,2022-03-14,2022-03-14 18:15:00,2022-03-14 18:20:00,Sandstorms,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,41.0,1,surat,surat_Metropolitian ,27.114797031863816,12.161069532201358,1,0,5.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.084583142853464,72.85180810554643
0xab9f ,24.0,2.0,2.0,0.014144292681921916,0.022414682291980213,0.555779375997883,0.4074598734027104,0.00020177562550443906,0.0,0.0,0.0,0.0,BANGRES06DEL02 ,25,4.8,2022-03-15,2022-03-15 17:20:00,2022-03-15 17:30:00,Sandstorms,Medium ,Snack ,scooter ,1.0,No ,Urban ,24.0,1,bengaluru,bengaluru_Urban ,22.692307692307693,7.762500242365753,0,1,10.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,13.018479899730657,77.62461188197162
0xb9a8 ,31.0,3.5,3.0,0.0,0.0,2.5765633596185586e-05,0.004203767228870756,0.39849622990937056,0.5755301876857595,0.021744049542403273,0.0,0.0,SURRES010DEL01 ,37,3.7,2022-04-06,2022-04-06 23:35:00,2022-04-06 23:45:00,Fog,Low ,Drinks ,scooter ,0.0,No ,Metropolitian ,31.0,0,surat,surat_Metropolitian ,27.114797031863816,16.72141633133003,1,1,10.0,Indian Tapas Bar,21.1549659,72.7633496,21.177580758352654,72.92254187256891
0x7a11 ,25.0,2.5,2.5,0.1874998982417923,0.2507532987350878,0.23751708076033287,0.32320316454175685,0.0004989159574255212,0.0005276417636046547,0.0,0.0,0.0,MUMRES13DEL02 ,29,4.7,2022-03-03,2022-03-03 11:20:00,2022-03-03 11:25:00,Windy,High ,Snack ,scooter ,1.0,No ,Metropolitian ,25.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,3.0589506421330555,0,1,5.0,Mumbai Snacks,19.0923621,72.85724920000001,19.11411095432684,72.8751833415561
0xd93f ,47.0,4.0,4.5,0.0,0.0,9.523809523809524e-05,0.0,0.0005178571428571429,0.0035297619047619045,0.5057495178048177,0.4115428598716657,0.078564765180659,ALHRES01DEL01 ,22,3.7,2022-02-13,2022-02-13 12:55:00,2022-02-13 13:00:00,Sunny,High ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,47.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,5.992164712760221,0,0,5.0,Mata Ji Ki Rasoi Pure Veg Unlimited Buffet Restaurant,25.4487039,81.83245629999999,25.50124290314096,81.84662664927801
0xa559 ,14.0,1.5,1.0,0.27466593983116105,0.6720828182871915,0.048888768393538846,0.004249045518652972,0.00011342796945567464,0.0,0.0,0.0,0.0,BANGRES06DEL03 ,25,4.8,2022-03-17,2022-03-17 23:55:00,2022-03-17 00:00:00,Windy,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,14.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,9.314908769971195,0,1,-1435.0,Suryavanshi's The Snacks Hub,12.9726932,77.57039309999999,12.965298167349696,77.48487175650874
0x35aa ,16.0,1.5,1.5,0.38054546014980384,0.6176838320165153,0.0015211095606637909,0.0002495982730171617,0.0,0.0,0.0,0.0,0.0,CHENRES20DEL02 ,20,4.8,2022-03-05,2022-03-05 10:45:00,2022-03-05 10:55:00,Sandstorms,Low ,Meal ,scooter ,1.0,No ,Metropolitian ,16.0,0,chennai,chennai_Metropolitian ,27.45638766519824,3.1051103947027285,0,1,10.0,National Durbar Restaurant,13.0811017,80.27078399999999,13.053170624057396,80.26796709622023
0x980e ,31.0,2.5,3.0,0.0,0.0,0.010584104570706254,0.6350482415510332,0.2691141673947804,0.0810128863521701,0.0022440810386701706,0.001996519092640691,0.0,RANCHIRES09DEL02 ,34,4.8,2022-03-01,2022-03-01 17:30:00,2022-03-01 17:40:00,Sandstorms,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,31.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,7.546888128063204,0,0,10.0,Snacks Street,23.3605369,85.3268531,23.318156181889638,85.38464230510688
0x6223 ,46.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.007608273196699392,0.31336160736825397,0.3410375129868788,0.33799260644816753,INDORES17DEL02 ,38,4.8,2022-03-31,2022-03-31 21:55:00,2022-03-31 22:05:00,Cloudy,Jam ,Snack ,motorcycle ,2.0,Yes ,Metropolitian ,46.0,1,indore,indore_Metropolitian ,27.04366812227074,12.098714903153645,1,0,10.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.826350627418815,75.84418105356853
0x3a64 ,16.0,1.5,1.5,0.35820429573958196,0.6309417272952371,0.006022704386298295,0.0034967025467471354,0.0013345700321369968,0.0,0.0,0.0,0.0,SURRES20DEL02 ,23,4.9,2022-03-03,2022-03-03 22:10:00,2022-03-03 22:15:00,Cloudy,Low ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,16.0,1,surat,surat_Metropolitian ,27.114797031863816,7.60180033473793,0,1,5.0,Indian Tapas Bar,21.1549659,72.7633496,21.15671570033958,72.83651711163475
0x975 ,52.0,5.0,5.0,0.0,0.0,0.0,9.523809523809524e-05,0.00020995670995670995,0.012350716254846435,0.21574560867703127,0.3727662235537752,0.39883225670915207,JAPRES15DEL03 ,30,4.6,2022-03-18,2022-03-18 20:35:00,2022-03-18 20:40:00,Windy,Jam ,Snack ,motorcycle ,2.0,Yes ,Urban ,52.0,1,jaipur,jaipur_Urban ,24.03595206391478,13.407092693002484,1,0,5.0,Sip and Snacks - Bapu Nagar,26.8873596,75.8053908,27.006463475428,75.78158437551915
0x63bd ,31.0,2.5,3.0,0.0007786435254250381,0.00426599864471754,0.0021524537509399633,0.6323652749389256,0.35773658062521607,0.002701048514774139,0.0,0.0,0.0,SURRES05DEL02 ,36,5.0,2022-04-01,2022-04-01 21:55:00,2022-04-01 22:10:00,Sandstorms,Jam ,Snack ,scooter ,0.0,No ,Metropolitian ,31.0,1,surat,surat_Metropolitian ,27.114797031863816,7.601265908224463,0,1,15.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.18955930983317,72.88656434330149
0x8fb4 ,46.0,3.0,4.5,0.0,2.725533786742391e-05,0.011934999976901476,0.03538350293358024,0.3648696879959641,0.2571394790795162,0.1846513946778257,0.14599367999834523,0.0,COIMBRES15DEL02 ,38,4.6,2022-03-26,2022-03-26 19:15:00,2022-03-26 19:25:00,Sandstorms,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,46.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,7.79036212453358,0,0,10.0,Welcomcafe Kovai,10.9963376,76.97384339999999,10.999881115200706,77.04503581963613
0x1b8c ,29.0,2.0,2.5,0.0,0.0,0.3587709526927992,0.3081867947110777,0.33261300454969933,0.0004292480464246072,0.0,0.0,0.0,BANGRES01DEL02 ,35,4.0,2022-03-17,2022-03-17 08:50:00,2022-03-17 09:05:00,Sandstorms,Low ,Buffet ,motorcycle ,1.0,No ,Urban ,29.0,0,bengaluru,bengaluru_Urban ,22.692307692307693,3.1053699758611546,0,0,15.0,Buff Buffet Buff,12.933478,77.615213,12.914503624393056,77.63630119608794
0xd5b0 ,25.0,2.5,2.5,5.900639956622465e-05,0.00025663009094746504,0.004153586753293353,0.8760582177987161,0.11860185733205751,0.0007408314955484768,0.00012987012987012987,0.0,0.0,KOLRES02DEL03 ,39,4.5,2022-02-11,2022-02-11 20:30:00,2022-02-11 20:45:00,Sandstorms,Jam ,Drinks ,scooter ,1.0,No ,Metropolitian ,25.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,9.081848162010717,0,1,15.0,Aerosky Bar & Kitchen,22.6324721,88.4344419,22.571232913593292,88.49319227853711
0x1771 ,39.0,3.5,3.5,0.0,0.0,2.5765633596185586e-05,0.0019278159708650971,0.3084907986586651,0.6681431929457484,0.021412426791125972,0.0,0.0,SURRES01DEL02 ,34,3.8,2022-03-29,2022-03-29 23:20:00,2022-03-29 23:35:00,Fog,Low ,Meal ,scooter ,1.0,No ,Metropolitian ,39.0,0,surat,surat_Metropolitian ,27.114797031863816,12.1610162189127,1,1,15.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.109605293133978,72.71026937236186
0xc047 ,29.0,2.5,2.5,0.0,0.0007775644690349643,0.34241141484392057,0.5841362734235356,0.03812880915079208,0.007936622134873299,0.025522657891184807,0.0009438009438009438,0.00014285714285714287,KOCRES05DEL03 ,36,4.6,2022-02-13,2022-02-13 22:20:00,2022-02-13 22:35:00,Fog,Low ,Drinks ,motorcycle ,1.0,No ,Urban ,29.0,1,kochi,kochi_Urban ,22.60135135135135,9.363795317587472,0,0,15.0,Sky Lounge 10,9.9672144,76.3002838,9.947890100535659,76.38342369368051
0x8400 ,21.0,2.5,2.0,0.030699848575146897,0.2879710535569268,0.30823927078659497,0.3712864535100067,0.0014607653108522202,0.00034260826047207755,0.0,0.0,0.0,PUNERES02DEL02 ,21,4.7,2022-04-04,2022-04-04 18:40:00,2022-04-04 18:50:00,Windy,Medium ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,21.0,1,pune,pune_Metropolitian ,27.299866131191433,12.256421318543588,1,1,10.0,Made fire Nation,18.5164213,73.84247119999999,18.61018560010331,73.78070995263046
0x86a8 ,20.0,2.5,2.0,0.0006737394957983193,0.001389390756302521,0.46011893834791934,0.4996104941477036,0.019744412902327566,0.016187632278301643,0.0022753920716473276,0.0,0.0,PUNERES12DEL01 ,28,4.6,2022-03-04,2022-03-04 22:20:00,2022-03-04 22:30:00,Fog,Low ,Snack ,electric_scooter ,1.0,No ,Metropolitian ,20.0,1,pune,pune_Metropolitian ,27.299866131191433,16.853347148215086,1,1,10.0,Cafe Goodluck,18.5173131,73.8414923,18.525799074190736,73.68212808194511
0x4227 ,42.0,4.0,4.0,0.0,0.0,0.0,0.0,0.07587027316001564,0.38480228059683985,0.5316597758713425,0.0048765374571260655,0.002791132914675749,PUNERES01DEL02 ,35,3.6,2022-04-02,2022-04-02 19:50:00,2022-04-02 20:05:00,Windy,Jam ,Snack ,scooter ,2.0,No ,Metropolitian ,42.0,1,pune,pune_Metropolitian ,27.299866131191433,19.91431676645955,1,1,15.0,Cafe Goodluck,18.5173131,73.8414923,18.345403874290593,73.78587649303451
